CC(C)CC(NC(=O)C(NC(=O)OCc1ccccc1)C(C)C)C(=O)NC(CC1CCNC1=O)C(=O)c1nc2ccccc2s1
CCOC(=O)C=CC(CC1CCNC1=O)NC(=O)C(CC(C)C)NC(=O)C(NC(=O)OCc1ccccc1)C(C)C
O=CC(CC1CCNC1=O)NC(=O)C(CC1CCCCC1)NC(=O)c1cc2ccccc2[nH]1
O=CC(CC1CCNC1=O)NC(=O)C(Cc1cccc(F)c1)NC(=O)c1cc2ccccc2[nH]1
CC(C)CC(NC(=O)OCc1ccccc1)C(=O)NC(CC(C)C)C(=O)NC(CC1CCNC1=O)C(=O)C(=O)NC(C)C
CC(C)CC(NC(=O)OCc1ccccc1)C(=O)NC(C=O)CC1CCNC1=O
CC(C)CC(NC(=O)OCc1ccccc1)C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)O
COc1cccc2[nH]c(C(=O)NC(CC(C)C)C(=O)NC(CC3CCNC3=O)C(=O)CO)cc12
CC(OC(C)(C)C)C(NC(=O)OCc1ccccc1)C(=O)NC(CC1CCCCC1)C(=O)NC(C=O)CC1CCNC1=O
N=C(NN=Cc1ccccc1O)c1nonc1NCNc1nonc1C(=N)NN=Cc1ccccc1O
COc1cc(C(NC2=NC(=O)C(CC(=O)Nc3ccc(C(=O)O)cc3)S2)c2c(O)[nH]c(=O)[nH]c2=O)ccc1O
CC(C)(C)OC(=O)Nc1cccn(C(CC2CCCCC2)C(=O)NC(CC2CCNC2=O)C(=O)C(=O)NC2CC2)c1=O
CC(C)(C)OC(=O)Nc1cccn(C(CC2CC2)C(=O)NC(CC2CCNC2=O)C(=O)C(=O)NCc2ccccc2)c1=O
CC(C)CC(NC(=O)OCc1ccccc1)C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)O
CSCCC(C=O)NC(=O)C(CC(C)C)NC(=O)C(CC(C)C)NC(C)=O
CCCC(NC(=O)C(CC(C)C)NC(=O)OCc1ccccc1)C(=O)C(=O)NCc1ccccn1
O=CC(CC1CCNC1=O)NC(=O)C(CC1CCCCC1)NC(=O)c1cc2ccccc2[nH]1
O=CC(CC1CCNC1=O)NC(=O)C(Cc1cccc(F)c1)NC(=O)c1cc2ccccc2[nH]1
CC(C)(C)C(NC(=O)C(F)(F)F)C(=O)N1CC2C(C1C(=O)NC(C#N)CC1CCNC1=O)C2(C)C
O=C(NCc1ccco1)C1CN(C(=O)c2cc(=O)[nH]c(=O)[nH]2)CCN1
O=C(NCc1cccs1)C1CN(C(=O)c2cccnc2)CCN1c1ccc(Cl)c(Cl)c1
Cn1cnc(Cn2c(=O)[nH]c(=Nc3cc4cn(C)nc4cc3Cl)n(Cc3cc(F)c(F)cc3F)c2=O)n1
O=C(c1cc(=O)[nH]c(=O)[nH]1)N1CCN(c2ccc(Cl)c(Cl)c2)CC1
O=C(NCc1cccs1)C1CN(C(=O)c2cc(=O)[nH]c(=O)[nH]2)CCN1Cc1ccc(Cl)cc1Cl
O=C(NCc1cccs1)C1CN(C(=O)c2cncc3ccccc23)CCN1c1ccc(Cl)c(Cl)c1
O=C(NCc1ccco1)C1CN(C(=O)c2cc(=O)[nH]c(=O)[nH]2)CCN1c1ccc(Cl)c(Cl)c1
O=C(NCc1cccs1)C1CN(C(=O)c2cc(=O)[nH]c(=O)[nH]2)CCN1c1ccc(Cl)c(Cl)c1
O=C(NCc1ccco1)C1CN(C(=O)c2cc(=O)[nH]c(=O)[nH]2)CCN1c1ccc(Cl)c(Cl)c1
O=C(NCc1ccco1)C1CN(C(=O)c2cc(=O)[nH]c(=O)[nH]2)CCN1c1ccc(Cl)c(Cl)c1
